Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
-----------------------------------------------
                0.01    0.26       1/1           NgramList::NgramList(int, WordList const&) [2]
[14]     0.9    0.01    0.26       1         NgramList::populateVector(std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> >&) [14]
                0.00    0.26   33240/33240       std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> >::push_back(NgramList::Ngram const&) [16]
                0.00    0.00   33241/119990      std::_Hashtable<std::string, std::pair<std::string const, int>, std::allocator<std::pair<std::string const, int> >, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::end() [46]
                0.00    0.00   66480/86749       std::__detail::_Hashtable_iterator<std::pair<std::string const, int>, false, false>::operator->() const [99]
                0.00    0.00   33241/33241       bool std::__detail::operator!=<std::pair<std::string const, int>, false>(std::__detail::_Hashtable_iterator_base<std::pair<std::string const, int>, false> const&, std::__detail::_Hashtable_iterator_base<std::pair<std::string const, int>, false> const&) [120]
                0.00    0.00   33240/33240       NgramList::Ngram::Ngram() [121]
                0.00    0.00   33240/33240       std::__detail::_Hashtable_iterator<std::pair<std::string const, int>, false, false>::operator++(int) [136]
                0.00    0.00       1/1           std::_Hashtable<std::string, std::pair<std::string const, int>, std::allocator<std::pair<std::string const, int> >, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::begin() [229]
-----------------------------------------------
                0.00    0.27      30/30          void std::__introsort_loop<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, long, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, long, NgramList::CompareCount) [12]
[15]     0.9    0.00    0.27      30         __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > > std::__unguarded_partition<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::Ngram, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::Ngram, NgramList::CompareCount) [15]
                0.13    0.00  997200/1030439     __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >::operator++() [19]
                0.13    0.00      30/31          bool __gnu_cxx::operator< <NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > > const&, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > > const&) [20]
                0.01    0.00  997260/379741196     NgramList::CompareCount::operator()(NgramList::Ngram const&, NgramList::Ngram const&) const [10]
                0.01    0.00  997260/1137811454     __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >::operator*() const [8]
                0.00    0.00      30/378050171     __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >::operator--() [11]
-----------------------------------------------
                0.00    0.26   33240/33240       NgramList::populateVector(std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> >&) [14]
[16]     0.8    0.00    0.26   33240         std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> >::push_back(NgramList::Ngram const&) [16]
                0.25    0.00   33223/33240       __gnu_cxx::new_allocator<NgramList::Ngram>::construct(NgramList::Ngram*, NgramList::Ngram const&) [17]
                0.00    0.01      17/17          void std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> >::_M_insert_aux<NgramList::Ngram const&>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::Ngram const&&&) [48]
                0.00    0.00      17/18          std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> >::end() [71]
-----------------------------------------------
                0.00    0.00      17/33240       void std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> >::_M_insert_aux<NgramList::Ngram const&>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::Ngram const&&&) [48]
                0.25    0.00   33223/33240       std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> >::push_back(NgramList::Ngram const&) [16]
[17]     0.8    0.25    0.00   33240         __gnu_cxx::new_allocator<NgramList::Ngram>::construct(NgramList::Ngram*, NgramList::Ngram const&) [17]
                0.00    0.00   33240/331664      operator new(unsigned long, void*) [77]
                0.00    0.00   33240/281636      NgramList::Ngram::Ngram(NgramList::Ngram const&) [79]
-----------------------------------------------
                0.15    0.00       1/1           void std::sort<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount) [4]
[18]     0.5    0.15    0.00       1         std::__lg(long) [18]
-----------------------------------------------
                0.00    0.00      15/1030439     void std::__insertion_sort<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount) [47]
                0.00    0.00   33224/1030439     void std::__unguarded_insertion_sort<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount) [7]
                0.13    0.00  997200/1030439     __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > > std::__unguarded_partition<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::Ngram, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::Ngram, NgramList::CompareCount) [15]
[19]     0.4    0.13    0.00 1030439         __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >::operator++() [19]
-----------------------------------------------
                0.00    0.00       1/31          void std::__heap_select<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCou) [34]
                0.13    0.00      30/31          __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > > std::__unguarded_partition<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::Ngram, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::Ngram, NgramList::CompareCount) [15]
[20]     0.4    0.13    0.00      31         bool __gnu_cxx::operator< <NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > > const&, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > > const&) [20]
                0.00    0.00      62/199764      __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >::base() const [82]
-----------------------------------------------
                0.00    0.04   16620/49859       void std::make_heap<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount) [35]
                0.00    0.07   33239/49859       void std::__pop_heap<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCou) [23]
[21]     0.3    0.00    0.11   49859         void std::__adjust_heap<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, long, NgramList::Ngram, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, long, long, NgramList::Ngram, NgramList::CompareCount) [21]
                0.04    0.00 1828040/2663699     __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >::operator+(long const&) const [25]
                0.00    0.03   49859/49859       void std::__push_heap<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, long, NgramList::Ngram, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, long, long, NgramList::Ngram, NgramList::CompareCount) [36]
                0.01    0.00 1828040/1137811454     __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >::operator*() const [8]
                0.01    0.00  506879/939304      std::remove_reference<NgramList::Ngram&>::type&& std::move<NgramList::Ngram&>(NgramList::Ngram&&&) [63]
                0.00    0.00  457020/378806629     NgramList::Ngram::operator=(NgramList::Ngram const&) [9]
                0.00    0.00  457000/379741196     NgramList::CompareCount::operator()(NgramList::Ngram const&, NgramList::Ngram const&) const [10]
                0.00    0.00   49859/281636      NgramList::Ngram::Ngram(NgramList::Ngram const&) [79]
                0.00    0.00   49859/281636      NgramList::Ngram::~Ngram() [80]
-----------------------------------------------
                0.00    0.07       1/1           void std::partial_sort<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCou) [13]
[22]     0.2    0.00    0.07       1         void std::sort_heap<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount) [22]
                0.00    0.07   33239/33239       void std::__pop_heap<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCou) [23]
                0.00    0.00   33239/378050171     __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >::operator--() [11]
                0.00    0.00   33240/66591       __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >::difference_type __gnu_cxx::operator-<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > > const&, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > > const&) [105]
-----------------------------------------------
                0.00    0.07   33239/33239       void std::sort_heap<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount) [22]
[23]     0.2    0.00    0.07   33239         void std::__pop_heap<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCou) [23]
                0.00    0.07   33239/49859       void std::__adjust_heap<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, long, NgramList::Ngram, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, long, long, NgramList::Ngram, NgramList::CompareCount) [21]
                0.00    0.00   99717/939304      std::remove_reference<NgramList::Ngram&>::type&& std::move<NgramList::Ngram&>(NgramList::Ngram&&&) [63]
                0.00    0.00   99717/1137811454     __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >::operator*() const [8]
                0.00    0.00   33239/378806629     NgramList::Ngram::operator=(NgramList::Ngram const&) [9]
                0.00    0.00   66478/281636      NgramList::Ngram::Ngram(NgramList::Ngram const&) [79]
                0.00    0.00   66478/281636      NgramList::Ngram::~Ngram() [80]
                0.00    0.00   33239/66591       __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >::difference_type __gnu_cxx::operator-<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > > const&, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > > const&) [105]
-----------------------------------------------
                0.01    0.06   53509/53509       NgramList::NgramList(int, WordList const&) [2]
[24]     0.2    0.01    0.06   53509         NgramList::insertNgram(std::string) [24]
                0.00    0.03   33240/33240       std::_Hashtable<std::string, std::pair<std::string const, int>, std::allocator<std::pair<std::string const, int> >, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::insert(std::pair<std::string const, int> const&) [39]
                0.01    0.02   53509/53509       std::_Hashtable<std::string, std::pair<std::string const, int>, std::allocator<std::pair<std::string const, int> >, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::find(std::string const&) [44]
                0.01    0.00   53509/119990      std::_Hashtable<std::string, std::pair<std::string const, int>, std::allocator<std::pair<std::string const, int> >, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::end() [46]
                0.00    0.00   53509/53509       bool std::__detail::operator==<std::pair<std::string const, int>, false>(std::__detail::_Hashtable_iterator_base<std::pair<std::string const, int>, false> const&, std::__detail::_Hashtable_iterator_base<std::pair<std::string const, int>, false> const&) [115]
                0.00    0.00   33240/33240       std::pair<std::string const, int>::pair<std::string&, int>(std::string&&&, int&&) [132]
                0.00    0.00   33240/66480       std::pair<std::string const, int>::~pair() [106]
                0.00    0.00   20269/86749       std::__detail::_Hashtable_iterator<std::pair<std::string const, int>, false, false>::operator->() const [99]
-----------------------------------------------
                0.00    0.00       1/2663699     void std::__insertion_sort<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount) [47]
                0.00    0.00       2/2663699     void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount) [5]
                0.00    0.00      30/2663699     void std::__introsort_loop<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, long, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, long, NgramList::CompareCount) [12]
                0.00    0.00   16620/2663699     void std::make_heap<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount) [35]
                0.02    0.00  819006/2663699     void std::__push_heap<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, long, NgramList::Ngram, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, long, long, NgramList::Ngram, NgramList::CompareCount) [36]
                0.04    0.00 1828040/2663699     void std::__adjust_heap<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, long, NgramList::Ngram, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, long, long, NgramList::Ngram, NgramList::CompareCount) [21]
[25]     0.2    0.06    0.01 2663699         __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >::operator+(long const&) const [25]
                0.01    0.00 2663699/2663765     __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >::__normal_iterator(NgramList::Ngram* const&) [64]
-----------------------------------------------
                0.00    0.06   68578/68578       main [1]
[26]     0.2    0.00    0.06   68578         WordList::addWord(std::string) [26]
                0.01    0.05   68578/68578       std::vector<std::string, std::allocator<std::string> >::push_back(std::string const&) [27]
-----------------------------------------------
                0.01    0.05   68578/68578       WordList::addWord(std::string) [26]
[27]     0.2    0.01    0.05   68578         std::vector<std::string, std::allocator<std::string> >::push_back(std::string const&) [27]
                0.00    0.05      18/18          void std::vector<std::string, std::allocator<std::string> >::_M_insert_aux<std::string const&>(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string const&&&) [32]
                0.00    0.00   68560/68578       __gnu_cxx::new_allocator<std::string>::construct(std::string*, std::string const&) [104]
                0.00    0.00      18/18          std::vector<std::string, std::allocator<std::string> >::end() [180]
-----------------------------------------------
                0.01    0.04      36/36          std::string* std::uninitialized_copy<std::move_iterator<std::string*>, std::string*>(std::move_iterator<std::string*>, std::move_iterator<std::string*>, std::string*) [29]
[28]     0.2    0.01    0.04      36         std::string* std::__uninitialized_copy<false>::uninitialized_copy<std::move_iterator<std::string*>, std::string*>(std::move_iterator<std::string*>, std::move_iterator<std::string*>, std::string*) [28]
                0.03    0.00  131071/131071      void std::_Construct<std::string, std::string>(std::string*, std::string&&) [38]
                0.01    0.00  131071/131071      std::move_iterator<std::string*>::operator++() [49]
                0.00    0.00  131107/131107      bool std::operator!=<std::string*, std::string*>(std::move_iterator<std::string*> const&, std::move_iterator<std::string*> const&) [89]
                0.00    0.00  131071/131071      std::move_iterator<std::string*>::operator*() const [90]
-----------------------------------------------
                0.00    0.05      36/36          std::string* std::__uninitialized_copy_a<std::move_iterator<std::string*>, std::string*, std::string>(std::move_iterator<std::string*>, std::move_iterator<std::string*>, std::string*, std::allocator<std::string>&) [30]
[29]     0.2    0.00    0.05      36         std::string* std::uninitialized_copy<std::move_iterator<std::string*>, std::string*>(std::move_iterator<std::string*>, std::move_iterator<std::string*>, std::string*) [29]
                0.01    0.04      36/36          std::string* std::__uninitialized_copy<false>::uninitialized_copy<std::move_iterator<std::string*>, std::string*>(std::move_iterator<std::string*>, std::move_iterator<std::string*>, std::string*) [28]
-----------------------------------------------
                0.00    0.05      36/36          std::string* std::__uninitialized_move_a<std::string*, std::string*, std::allocator<std::string> >(std::string*, std::string*, std::string*, std::allocator<std::string>&) [31]
[30]     0.2    0.00    0.05      36         std::string* std::__uninitialized_copy_a<std::move_iterator<std::string*>, std::string*, std::string>(std::move_iterator<std::string*>, std::move_iterator<std::string*>, std::string*, std::allocator<std::string>&) [30]
                0.00    0.05      36/36          std::string* std::uninitialized_copy<std::move_iterator<std::string*>, std::string*>(std::move_iterator<std::string*>, std::move_iterator<std::string*>, std::string*) [29]
-----------------------------------------------
                0.00    0.05      36/36          void std::vector<std::string, std::allocator<std::string> >::_M_insert_aux<std::string const&>(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string const&&&) [32]
[31]     0.2    0.00    0.05      36         std::string* std::__uninitialized_move_a<std::string*, std::string*, std::allocator<std::string> >(std::string*, std::string*, std::string*, std::allocator<std::string>&) [31]
                0.00    0.05      36/36          std::string* std::__uninitialized_copy_a<std::move_iterator<std::string*>, std::string*, std::string>(std::move_iterator<std::string*>, std::move_iterator<std::string*>, std::string*, std::allocator<std::string>&) [30]
                0.00    0.00      72/72          std::move_iterator<std::string*> std::make_move_iterator<std::string*>(std::string* const&) [150]
-----------------------------------------------
                0.00    0.05      18/18          std::vector<std::string, std::allocator<std::string> >::push_back(std::string const&) [27]
[32]     0.2    0.00    0.05      18         void std::vector<std::string, std::allocator<std::string> >::_M_insert_aux<std::string const&>(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string const&&&) [32]
                0.00    0.05      36/36          std::string* std::__uninitialized_move_a<std::string*, std::string*, std::allocator<std::string> >(std::string*, std::string*, std::string*, std::allocator<std::string>&) [31]
                0.00    0.00      54/55          std::_Vector_base<std::string, std::allocator<std::string> >::_M_get_Tp_allocator() [153]
                0.00    0.00      36/72          __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::base() const [147]
                0.00    0.00      18/18          std::vector<std::string, std::allocator<std::string> >::_M_check_len(unsigned long, char const*) const [176]
                0.00    0.00      18/18          std::vector<std::string, std::allocator<std::string> >::begin() [181]
                0.00    0.00      18/18          __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::difference_type __gnu_cxx::operator-<std::string*, std::vector<std::string, std::allocator<std::string> > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&) [175]
                0.00    0.00      18/18          std::_Vector_base<std::string, std::allocator<std::string> >::_M_allocate(unsigned long) [179]
                0.00    0.00      18/18          std::string const&&& std::forward<std::string const&>(std::identity<std::string const&>::type&&) [182]
                0.00    0.00      18/68578       __gnu_cxx::new_allocator<std::string>::construct(std::string*, std::string const&) [104]
                0.00    0.00      18/19          void std::_Destroy<std::string*, std::string>(std::string*, std::string*, std::allocator<std::string>&) [172]
                0.00    0.00      18/19          std::_Vector_base<std::string, std::allocator<std::string> >::_M_deallocate(std::string*, unsigned long) [170]
-----------------------------------------------
                0.03    0.01   68578/68578       NgramList::NgramList(int, WordList const&) [2]
